Domain,Old Path,Manual URL/Path,Dynamic Target Type,Dynamic Target ID
www.buyorganicsonline.com.au,/lotus-oats-quick-organic-500g-on-sale-bb-12-08-24/,/lotus-oats-quick-organic-500g/,,
www.buyorganicsonline.com.au,/lotus-rice-flour-white-500g-on-sale-bb-28-10-24/,/lotus-rice-flour-white-500g/,,
www.buyorganicsonline.com.au,/earthwise-laundry-powder-fragrance-free-2kg-on-sale-bb-14-03-25/,/earthwise-laundry-powder-fragrance-free-2kg/,,
www.buyorganicsonline.com.au,/simply-clean-hand-wash-lemon-myrtle-1l-on-sale-bb-20-07-25/,/simply-clean-hand-wash-lemon-myrtle-1l/,,
www.buyorganicsonline.com.au,/lotus-tapioca-flour-organic-1kg-on-sale-bb-09-09-24/,/lotus-tapioca-flour-organic-1kg/,,
www.buyorganicsonline.com.au,/nakula-coconut-milk-can-400ml-on-sale-bb-03-10-24/,/nakula-coconut-milk-can-400ml/,,
www.buyorganicsonline.com.au,/red-seal-whitening-toothpaste-100g-on-sale-bb-30-03-25-1/,/red-seal-whitening-toothpaste-100g-1/,,
www.buyorganicsonline.com.au,/global-organics-soup-lentil-organic-400g-on-sale-bb-20-08-25/,/global-organics-soup-lentil-organic-400g/,,
www.buyorganicsonline.com.au,/gevity-rx-bone-broth-body-glue-cleanse-260g-on-sale-bb-09-11-24/,/gevity-rx-bone-broth-body-glue-cleanse-260g/,,
www.buyorganicsonline.com.au,/spiral-coconut-milk-reduced-fat-400ml-on-sale-bb-13-09-26/,/spiral-coconut-milk-reduced-fat-400ml/,,
www.buyorganicsonline.com.au,/mayvers-super-spread-original-280g-on-sale-bb-14-01-25/,/mayvers-super-spread-original-280g/,,
www.buyorganicsonline.com.au,/lotus-couscous-whole-spelt-organic-500g-on-sale-bb-05-05-25/,/lotus-couscous-whole-spelt-organic-500g/,,
www.buyorganicsonline.com.au,/nakula-coconut-milk-carton-400ml-on-sale-bb-03-10-24/,/nakula-coconut-milk-carton-400ml/,,
www.buyorganicsonline.com.au,/lotus-cassava-flour-organic-1-98kg-on-sale-bb-19-08-24/,/lotus-cassava-flour-organic-1-98kg/,,
www.buyorganicsonline.com.au,/lotus-almond-meal-125g-on-sale-bb-05-08-24/,/lotus-almond-meal-125g/,,
www.buyorganicsonline.com.au,/chia-seeds-white-bag-1kg-lotus-on-sale-bb-28-12-24/,/chia-seeds-white-bag-1kg-lotus/,,
www.buyorganicsonline.com.au,/organic-india-tea-tulsi-tummy-x-25-tea-bags-on-sale-bb-07-11-24/,/organic-india-tea-tulsi-tummy-x-25-tea-bags/,,
www.buyorganicsonline.com.au,/medium-grain-white-rice-1kg-certified-demeter-on-sale-bb-23-09-23/,/medium-grain-white-rice-1kg-certified-demeter/,,
www.buyorganicsonline.com.au,/lotus-agar-agar-75g-on-sale-bb-21-04-25/,/lotus-agar-agar-75g/,,
www.buyorganicsonline.com.au,/sunray-colloidal-silver-200ml-on-sale-bb-31-12-24/,/sunray-colloidal-silver-200ml/,,
www.buyorganicsonline.com.au,/organic-india-tulsi-tea-peppermint-x-25-tea-bags-on-sale-bb-12-08-24/,/organic-india-tulsi-tea-peppermint-x-25-tea-bags/,,
www.buyorganicsonline.com.au,/clipper-clip-indian-chai-20-tbags-on-sale-bb-18-06-25/,/clipper-clip-indian-chai-20-tbags/,,
www.buyorganicsonline.com.au,/global-organics-oil-olive-extra-virgin-organic-500ml-on-sale-bb-17-11-23/,/global-organics-oil-olive-extra-virgin-organic-500ml/,,
www.buyorganicsonline.com.au,/the-gluten-free-food-co-chocolate-cake-mix-500g-on-sale-bb-02-02-25/,/the-gluten-free-food-co-chocolate-cake-mix-500g/,,
www.buyorganicsonline.com.au,/2die4-live-foods-organic-activated-pepitas-100g-on-sale-bb-01-02-25/,/2die4-live-foods-organic-activated-pepitas-100g/,,
www.buyorganicsonline.com.au,/niulife-coconut-teriyaki-sauce-250ml-on-sale-bb-02-11-24/,/niulife-coconut-teriyaki-sauce-250ml/,,
www.buyorganicsonline.com.au,/lotus-mung-beans-organic-500g-on-sale-bb-08-06-26/,/lotus-mung-beans-organic-500g/,,
www.buyorganicsonline.com.au,/sol-ghee-grass-fed-ghee-275g-on-sale-bb-16-05-25/,/sol-ghee-grass-fed-ghee-275g/,,
www.buyorganicsonline.com.au,/kialla-pure-foods-organic-pancake-mix-buckwheat-325g-on-sale-bb-14-08-24/,/kialla-pure-foods-organic-pancake-mix-buckwheat-325g/,,
www.buyorganicsonline.com.au,/organic-times-dark-chocolate-couvertre-drops-on-sale-bb-31-07-26/,/organic-times-dark-chocolate-couvertre-drops/,,
www.buyorganicsonline.com.au,/simply-clean-lemon-myrtle-spray-wipe-500ml-on-sale-bb-19-01-25/,/simply-clean-lemon-myrtle-spray-wipe-500ml/,,
www.buyorganicsonline.com.au,/alchemy-cordials-chai-elixir-750ml-on-sale-bb-22-02-26/,/alchemy-cordials-chai-elixir-750ml/,,
www.buyorganicsonline.com.au,/copy-of-brauer-calm-everyday-stress-oral-spray-20ml/,/brauer-calm-everyday-stress-oral-spray-20ml/,,
www.buyorganicsonline.com.au,/copy-of-grants-toothbrush-bamboo-charcoal-bristles-adult-ultra-soft-on-sale/,/grants-toothbrush-bamboo-charcoal-bristles-adult-ultra-soft-on-sale/,,
www.buyorganicsonline.com.au,/copy-of-flora-remedia-aromatherapy-roll-on-purify-oil-10ml/,/flora-remedia-aromatherapy-roll-on-purify-oil-10ml/,,
www.buyorganicsonline.com.au,/copy-of-jack-n-jill-hand-sanitizer-gel-koala-29ml-x-2-packet/,/jack-n-jill-hand-sanitizer-gel-koala-29ml-x-2-packet/,,
www.buyorganicsonline.com.au,/copy-of-jack-n-jill-hand-sanitizer-gel-koala-29ml-x-2-packet/,/jack-n-jill-hand-sanitizer-gel-koala-29ml-x-2-packet/,,
www.buyorganicsonline.com.au,/copy-of-planet-organic-organic-dill-tips-18g/,/planet-organic-organic-dill-tips-18g/,,
www.buyorganicsonline.com.au,/copy-of-blooms-bio-ferm-turmeric-with-ginger-blk-pepper-conc-500ml/,/blooms-bio-ferm-turmeric-with-ginger-blk-pepper-conc-500ml/,,
www.buyorganicsonline.com.au,/copy-of-oil-garden-lavender-25ml/,/oil-garden-lavender-25ml/,,
www.buyorganicsonline.com.au,/copy-of-pure-papayacare-baby-papaya-head-to-toe-baby-wash-150ml/,/pure-papayacare-baby-papaya-head-to-toe-baby-wash-150ml/,,
www.buyorganicsonline.com.au,/copy-of-blooms-bio-ferm-turmeric-with-ginger-blk-pepper-conc-500ml/,/blooms-bio-ferm-turmeric-with-ginger-blk-pepper-conc-500ml/,,
www.buyorganicsonline.com.au,/copy-of-blooms-bio-ferm-turmeric-with-ginger-blk-pepper-conc-500ml/,/blooms-bio-ferm-turmeric-with-ginger-blk-pepper-conc-500ml/,,
www.buyorganicsonline.com.au,/copy-of-oil-garden-lavender-25ml/,/oil-garden-lavender-25ml/,,
www.buyorganicsonline.com.au,/copy-of-oil-garden-lavender-25ml/,/oil-garden-lavender-25ml/,,
www.buyorganicsonline.com.au,/copy-of-planet-organic-organic-paprika-50g/,/planet-organic-organic-paprika-50g/,,
